GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Not Hispanic or Latino:,Margin of Error; Not Hispanic or Latino:,Estimate; Not Hispanic or Latino: - White alone,Margin of Error; Not Hispanic or Latino: - White alone,Estimate; Not Hispanic or Latino: - Black or African American alone,Margin of Error; Not Hispanic or Latino: - Black or African American alone,Estimate; Not Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Not Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Not Hispanic or Latino: - Asian alone,Margin of Error; Not Hispanic or Latino: - Asian alone,Estimate; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Not Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Not Hispanic or Latino: - Some other race alone,Margin of Error; Not Hispanic or Latino: - Some other race alone,Estimate; Not Hispanic or Latino: - Two or more races:,Margin of Error; Not Hispanic or Latino: - Two or more races:,Estimate; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Not Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races",Estimate; Hispanic or Latino:,Margin of Error; Hispanic or Latino:,Estimate; Hispanic or Latino: - White alone,Margin of Error; Hispanic or Latino: - White alone,Estimate; Hispanic or Latino: - Black or African American alone,Margin of Error; Hispanic or Latino: - Black or African American alone,Estimate; Hispanic or Latino: - American Indian and Alaska Native alone,Margin of Error; Hispanic or Latino: - American Indian and Alaska Native alone,Estimate; Hispanic or Latino: - Asian alone,Margin of Error; Hispanic or Latino: - Asian alone,Estimate; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Hispanic or Latino: - Native Hawaiian and Other Pacific Islander alone,Estimate; Hispanic or Latino: - Some other race alone,Margin of Error; Hispanic or Latino: - Some other race alone,Estimate; Hispanic or Latino: - Two or more races:,Margin of Error; Hispanic or Latino: - Two or more races:,Estimate; Hispanic or Latino: - Two or more races: - Two races including Some other race,Margin of Error; Hispanic or Latino: - Two or more races: - Two races including Some other race,"Estimate; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Hispanic or Latino: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US24031700823,24031700823,"Census Tract 7008.23, Montgomery County, Maryland",3446,277,3075,271,1951,198,381,196,0,12,670,81,0,12,0,12,73,77,17,26,56,72,371,78,265,128,0,12,0,12,0,12,0,12,106,100,0,12,0,12,0,12
1400000US24031700824,24031700824,"Census Tract 7008.24, Montgomery County, Maryland",2866,282,2776,271,1929,286,257,220,25,39,413,236,0,12,0,12,152,78,0,12,152,78,90,68,90,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24031700826,24031700826,"Census Tract 7008.26, Montgomery County, Maryland",5575,295,5306,328,4184,351,188,167,0,17,877,126,0,17,0,17,57,59,0,17,57,59,269,151,258,149,0,17,0,17,0,17,0,17,0,17,11,20,0,17,11,20
1400000US24031700828,24031700828,"Census Tract 7008.28, Montgomery County, Maryland",2221,143,2153,138,1434,128,53,45,3,6,592,70,0,12,0,12,71,59,6,11,65,57,68,45,54,40,0,12,0,12,0,12,0,12,0,12,14,24,0,12,14,24
1400000US24031700829,24031700829,"Census Tract 7008.29, Montgomery County, Maryland",3210,233,2842,253,1446,186,109,74,14,17,1026,182,0,12,0,12,247,146,0,12,247,146,368,186,362,187,0,12,0,12,0,12,0,12,0,12,6,10,6,10,0,12
1400000US24031700830,24031700830,"Census Tract 7008.30, Montgomery County, Maryland",3193,328,2269,320,486,202,958,279,0,12,769,218,0,12,16,19,40,35,0,12,40,35,924,318,793,309,0,12,0,12,0,12,0,12,122,89,9,14,9,14,0,12
1400000US24031700832,24031700832,"Census Tract 7008.32, Montgomery County, Maryland",3322,222,1999,309,834,199,674,214,0,12,339,212,0,12,0,12,152,75,14,15,138,74,1323,349,1024,345,49,47,0,12,19,30,0,12,220,168,11,17,11,17,0,12
1400000US24031700833,24031700833,"Census Tract 7008.33, Montgomery County, Maryland",4002,385,2667,355,914,196,704,236,0,12,879,143,0,12,0,12,170,150,0,12,170,150,1335,250,962,384,0,12,0,12,0,12,0,12,322,258,51,43,28,33,23,32
1400000US24031700834,24031700834,"Census Tract 7008.34, Montgomery County, Maryland",5282,417,3852,449,1298,261,1839,431,0,17,440,195,0,17,23,36,252,121,0,17,252,121,1430,468,938,450,58,57,29,47,11,17,0,17,363,223,31,49,30,48,1,3
1400000US24031700835,24031700835,"Census Tract 7008.35, Montgomery County, Maryland",4857,327,3834,311,1504,222,812,201,0,12,1416,198,0,12,0,12,102,76,0,12,102,76,1023,272,731,312,82,91,32,38,0,12,0,12,137,141,41,52,0,12,41,52
1400000US24031700901,24031700901,"Census Tract 7009.01, Montgomery County, Maryland",4532,348,4428,333,2261,252,469,243,0,12,1259,269,0,12,135,216,304,198,106,117,198,159,104,69,87,64,0,12,0,12,0,12,0,12,17,24,0,12,0,12,0,12
1400000US24031700902,24031700902,"Census Tract 7009.02, Montgomery County, Maryland",4129,412,3125,386,1675,369,748,131,0,12,583,132,0,12,0,12,119,97,0,12,119,97,1004,228,246,149,0,12,0,12,0,12,0,12,758,238,0,12,0,12,0,12
1400000US24031700903,24031700903,"Census Tract 7009.03, Montgomery County, Maryland",2291,172,1395,138,680,108,382,92,0,12,286,101,0,12,21,25,26,28,0,12,26,28,896,199,504,220,8,11,6,9,0,12,0,12,352,124,26,28,10,15,16,23
1400000US24031700904,24031700904,"Census Tract 7009.04, Montgomery County, Maryland",3033,362,2251,341,845,214,451,266,8,14,874,171,0,12,12,18,61,45,0,12,61,45,782,456,255,188,0,12,0,12,0,12,0,12,527,425,0,12,0,12,0,12
1400000US24031700905,24031700905,"Census Tract 7009.05, Montgomery County, Maryland",4159,329,3912,325,1868,302,156,134,57,57,1662,275,0,12,0,12,169,110,34,52,135,99,247,152,188,135,11,16,0,12,0,12,0,12,39,61,9,14,0,12,9,14
1400000US24031701001,24031701001,"Census Tract 7010.01, Montgomery County, Maryland",5887,444,4920,408,3488,395,200,151,0,17,890,246,0,17,36,42,306,143,0,17,306,143,967,369,615,291,19,29,0,17,9,13,0,17,222,227,102,94,11,17,91,93
1400000US24031701002,24031701002,"Census Tract 7010.02, Montgomery County, Maryland",3662,251,3420,265,2498,249,78,53,0,12,710,120,0,12,9,14,125,104,0,12,125,104,242,102,237,101,0,12,0,12,0,12,0,12,0,12,5,11,0,12,5,11
1400000US24031701004,24031701004,"Census Tract 7010.04, Montgomery County, Maryland",5600,384,5171,382,3534,359,784,139,0,17,576,193,0,17,82,114,195,161,0,17,195,161,429,204,166,146,82,105,0,17,98,140,0,17,19,27,64,63,10,15,54,61
1400000US24031701005,24031701005,"Census Tract 7010.05, Montgomery County, Maryland",3672,257,3326,224,2044,233,374,167,0,12,829,132,0,12,0,12,79,85,0,12,79,85,346,255,325,251,0,12,0,12,0,12,0,12,21,33,0,12,0,12,0,12
1400000US24031701006,24031701006,"Census Tract 7010.06, Montgomery County, Maryland",5448,272,4972,288,3379,265,106,79,0,17,1366,169,0,17,0,17,121,88,0,17,121,88,476,199,444,197,0,17,0,17,0,17,0,17,0,17,32,37,0,17,32,37
1400000US24031701007,24031701007,"Census Tract 7010.07, Montgomery County, Maryland",3206,193,3138,198,1651,231,581,180,10,17,756,95,0,12,0,12,140,92,39,46,101,77,68,59,18,20,10,15,0,12,0,12,0,12,30,39,10,15,10,15,0,12
1400000US24031701101,24031701101,"Census Tract 7011.01, Montgomery County, Maryland",4862,536,3144,310,1993,281,245,86,0,12,694,118,0,12,36,29,176,111,51,76,125,82,1718,556,418,202,0,12,0,12,0,12,0,12,1247,627,53,81,0,12,53,81
1400000US24031701102,24031701102,"Census Tract 7011.02, Montgomery County, Maryland",6527,702,3494,503,2058,369,425,349,0,17,789,282,0,17,0,17,222,224,0,17,222,224,3033,844,2272,749,0,17,78,140,0,17,0,17,666,556,17,26,17,26,0,17
1400000US24031701201,24031701201,"Census Tract 7012.01, Montgomery County, Maryland",5971,479,4237,477,2668,348,335,178,0,17,1080,290,1,2,18,28,135,96,0,17,135,96,1734,326,1406,286,19,31,62,76,0,17,0,17,213,227,34,37,34,37,0,17
1400000US24031701202,24031701202,"Census Tract 7012.02, Montgomery County, Maryland",2797,153,2513,163,2306,183,21,20,0,12,98,52,0,12,0,12,88,53,0,12,88,53,284,120,270,118,0,12,0,12,0,12,0,12,6,9,8,12,0,12,8,12
1400000US24031701205,24031701205,"Census Tract 7012.05, Montgomery County, Maryland",6746,482,6340,507,4755,493,558,460,0,17,595,176,0,17,54,63,378,204,16,26,362,202,406,148,325,118,12,19,0,17,19,31,0,17,50,81,0,17,0,17,0,17
1400000US24031701206,24031701206,"Census Tract 7012.06, Montgomery County, Maryland",6417,385,5560,272,4103,265,85,82,0,17,1350,230,0,17,0,17,22,32,0,17,22,32,857,264,628,253,197,213,17,27,0,17,0,17,0,17,15,24,0,17,15,24
1400000US24031701210,24031701210,"Census Tract 7012.10, Montgomery County, Maryland",3949,229,3755,248,2688,253,242,183,0,12,767,165,27,36,0,12,31,30,21,33,10,15,194,117,186,117,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24031701211,24031701211,"Census Tract 7012.11, Montgomery County, Maryland",6467,488,5966,521,2677,403,1042,361,21,27,1679,392,13,21,292,284,242,156,0,17,242,156,501,202,350,182,21,33,0,17,30,50,0,17,100,118,0,17,0,17,0,17
1400000US24031701212,24031701212,"Census Tract 7012.12, Montgomery County, Maryland",2924,218,2666,229,1845,228,140,75,0,12,602,291,0,12,0,12,79,53,0,12,79,53,258,96,228,86,0,12,0,12,0,12,0,12,7,10,23,33,7,9,16,24
1400000US24031701213,24031701213,"Census Tract 7012.13, Montgomery County, Maryland",7148,437,6577,413,4962,407,540,290,0,17,888,279,0,17,66,85,121,88,0,17,121,88,571,256,394,229,44,52,10,15,0,17,0,17,26,25,97,106,19,30,78,102
1400000US24031701214,24031701214,"Census Tract 7012.14, Montgomery County, Maryland",3802,245,3461,271,2269,293,581,222,9,16,456,108,0,12,55,57,91,59,7,13,84,60,341,171,291,165,21,23,0,12,0,12,0,12,10,15,19,29,0,12,19,29
1400000US24031701215,24031701215,"Census Tract 7012.15, Montgomery County, Maryland",4915,353,4455,369,3306,337,269,153,0,12,709,231,0,12,16,26,155,86,26,40,129,76,460,228,364,196,44,63,0,12,0,12,0,12,52,68,0,12,0,12,0,12
1400000US24031701216,24031701216,"Census Tract 7012.16, Montgomery County, Maryland",4889,334,4407,301,2631,270,267,114,11,18,1171,283,13,20,16,25,298,156,3,6,295,156,482,275,407,258,14,14,0,12,0,12,0,12,22,26,39,63,39,63,0,12
1400000US24031701218,24031701218,"Census Tract 7012.18, Montgomery County, Maryland",2995,283,2556,271,1559,227,272,113,0,12,545,147,0,12,8,12,172,91,0,12,172,91,439,234,279,219,17,22,0,12,0,12,0,12,115,91,28,40,28,40,0,12
1400000US24031701219,24031701219,"Census Tract 7012.19, Montgomery County, Maryland",4323,496,2958,352,1013,305,636,235,10,16,1001,281,0,12,22,35,276,227,10,15,266,226,1365,448,732,426,0,12,0,12,8,13,0,12,603,301,22,24,9,13,13,20
1400000US24031701220,24031701220,"Census Tract 7012.20, Montgomery County, Maryland",3904,217,3775,234,1830,215,215,144,0,12,1553,149,0,12,14,20,163,90,15,21,148,82,129,87,120,83,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24031701221,24031701221,"Census Tract 7012.21, Montgomery County, Maryland",4411,225,4358,230,2089,195,421,141,40,58,1634,219,0,12,0,12,174,93,0,12,174,93,53,68,53,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US24031701303,24031701303,"Census Tract 7013.03, Montgomery County, Maryland",3427,212,3341,203,2615,256,395,219,0,12,248,86,0,12,0,12,83,80,0,12,83,80,86,55,56,42,0,12,0,12,0,12,0,12,30,34,0,12,0,12,0,12
1400000US24031701304,24031701304,"Census Tract 7013.04, Montgomery County, Maryland",6008,445,5242,432,4297,457,268,206,25,38,463,114,13,22,32,47,144,191,0,17,144,191,766,476,671,468,0,17,0,17,0,17,0,17,47,80,48,73,48,73,0,17
1400000US24031701306,24031701306,"Census Tract 7013.06, Montgomery County, Maryland",3045,160,2859,157,2546,208,89,63,0,12,146,107,0,12,0,12,78,68,0,12,78,68,186,116,163,107,0,12,0,12,0,12,0,12,10,16,13,19,0,12,13,19
1400000US24031701307,24031701307,"Census Tract 7013.07, Montgomery County, Maryland",4337,301,4101,303,2301,198,572,156,22,33,1016,156,0,12,0,12,190,145,1,2,189,145,236,144,181,133,0,12,15,24,28,42,0,12,11,18,1,2,1,2,0,12
1400000US24031701308,24031701308,"Census Tract 7013.08, Montgomery County, Maryland",3256,197,3090,213,1962,170,464,116,30,46,574,114,0,12,0,12,60,39,0,12,60,39,166,106,101,87,0,12,11,16,0,12,8,13,46,62,0,12,0,12,0,12
1400000US24031701312,24031701312,"Census Tract 7013.12, Montgomery County, Maryland",6528,336,5912,414,4514,260,433,249,54,61,634,178,0,17,77,116,200,147,0,17,200,147,616,169,616,169,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US24031701313,24031701313,"Census Tract 7013.13, Montgomery County, Maryland",3738,166,3319,182,2193,150,456,106,0,12,514,98,0,12,0,12,156,97,0,12,156,97,419,79,307,144,0,12,0,12,0,12,0,12,104,124,8,14,0,12,8,14
1400000US24031701314,24031701314,"Census Tract 7013.14, Montgomery County, Maryland",3272,198,2757,244,1544,247,553,131,0,12,540,217,0,12,26,38,94,55,0,12,94,55,515,230,277,209,0,12,0,12,0,12,0,12,166,134,72,69,68,68,4,7
1400000US24031701315,24031701315,"Census Tract 7013.15, Montgomery County, Maryland",4665,314,4201,304,2596,323,769,201,0,12,576,115,0,12,47,54,213,115,0,12,213,115,464,144,287,133,0,12,0,12,0,12,0,12,99,99,78,115,0,12,78,115
1400000US24031701316,24031701316,"Census Tract 7013.16, Montgomery County, Maryland",6485,488,5814,475,3954,330,1156,444,0,17,494,143,0,17,0,17,210,194,12,21,198,190,671,215,535,256,53,55,0,17,0,17,0,17,83,89,0,17,0,17,0,17
1400000US24031701317,24031701317,"Census Tract 7013.17, Montgomery County, Maryland",4503,238,4121,239,3024,230,456,127,0,12,576,89,0,12,0,12,65,54,0,12,65,54,382,225,189,99,40,59,70,102,0,12,0,12,55,56,28,35,28,35,0,12
1400000US24031701407,24031701407,"Census Tract 7014.07, Montgomery County, Maryland",5729,257,5290,264,2502,194,1534,210,0,17,969,163,0,17,0,17,285,137,0,17,285,137,439,99,172,164,0,17,0,17,0,17,0,17,234,108,33,45,25,43,8,13
1400000US24031701408,24031701408,"Census Tract 7014.08, Montgomery County, Maryland",6700,338,6262,411,3013,392,1902,541,4,9,1080,461,0,17,0,17,263,146,40,43,223,140,438,235,287,239,44,71,0,17,0,17,0,17,16,23,91,106,58,78,33,52
1400000US24031701409,24031701409,"Census Tract 7014.09, Montgomery County, Maryland",4741,438,4046,397,1664,275,1134,348,0,12,844,195,0,12,222,220,182,161,30,35,152,158,695,386,111,104,72,79,0,12,0,12,0,12,506,409,6,11,0,12,6,11
1400000US24031701410,24031701410,"Census Tract 7014.10, Montgomery County, Maryland",9252,657,8078,649,1473,393,4900,529,0,17,1345,471,0,17,42,63,318,345,0,17,318,345,1174,383,490,314,44,53,0,17,0,17,0,17,640,492,0,17,0,17,0,17
1400000US24031701414,24031701414,"Census Tract 7014.14, Montgomery County, Maryland",7520,691,6406,518,1611,199,2924,521,4,9,1545,267,16,24,0,17,306,173,73,112,233,129,1114,468,395,435,0,17,0,17,28,51,0,17,391,266,300,381,227,360,73,105
1400000US24031701415,24031701415,"Census Tract 7014.15, Montgomery County, Maryland",7786,878,6492,902,1809,414,2897,835,0,17,1471,257,0,17,0,17,315,232,0,17,315,232,1294,236,781,308,16,27,0,17,0,17,0,17,497,402,0,17,0,17,0,17
1400000US24031701417,24031701417,"Census Tract 7014.17, Montgomery County, Maryland",5816,540,5289,599,1138,336,3372,581,0,17,558,241,0,17,0,17,221,158,0,17,221,158,527,253,202,144,183,233,0,17,0,17,0,17,142,112,0,17,0,17,0,17
1400000US24031701418,24031701418,"Census Tract 7014.18, Montgomery County, Maryland",3481,309,3106,300,634,131,1630,164,0,12,744,212,0,12,0,12,98,99,0,12,98,99,375,222,112,97,29,45,12,19,0,12,0,12,122,160,100,130,85,127,15,22
1400000US24031701420,24031701420,"Census Tract 7014.20, Montgomery County, Maryland",6849,512,6108,388,3194,254,1834,361,0,17,983,162,0,17,0,17,97,94,0,17,97,94,741,322,50,61,28,46,0,17,13,22,0,17,354,215,296,451,0,17,296,451
1400000US24031701421,24031701421,"Census Tract 7014.21, Montgomery County, Maryland",2062,277,1315,266,99,64,751,249,0,12,242,162,0,12,0,12,223,165,0,12,223,165,747,328,277,323,15,23,0,12,0,12,0,12,267,243,188,166,136,148,52,80
1400000US24031701422,24031701422,"Census Tract 7014.22, Montgomery County, Maryland",3282,349,3024,342,129,90,2593,357,0,12,190,116,0,12,0,12,112,75,0,12,112,75,258,187,91,105,81,133,0,12,0,12,0,12,86,74,0,12,0,12,0,12
1400000US24031701423,24031701423,"Census Tract 7014.23, Montgomery County, Maryland",4691,359,4263,378,559,110,3108,374,100,153,414,125,0,12,0,12,82,76,0,12,82,76,428,143,29,37,26,40,0,12,0,12,0,12,340,148,33,55,33,55,0,12
1400000US24031701503,24031701503,"Census Tract 7015.03, Montgomery County, Maryland",6910,596,6025,593,2011,237,2457,470,0,17,1230,407,0,17,200,235,127,132,0,17,127,132,885,450,226,217,17,27,0,17,0,17,0,17,508,374,134,154,95,133,39,70
1400000US24031701505,24031701505,"Census Tract 7015.05, Montgomery County, Maryland",7273,771,5918,659,1757,300,3418,652,0,17,516,201,0,17,27,42,200,212,0,17,200,212,1355,522,252,171,30,55,0,17,0,17,0,17,1059,543,14,24,0,17,14,24
1400000US24031701506,24031701506,"Census Tract 7015.06, Montgomery County, Maryland",5224,308,4593,288,2360,278,1526,224,0,17,508,129,0,17,32,56,167,138,0,17,167,138,631,191,272,154,39,60,6,10,0,17,0,17,293,159,21,23,9,15,12,18
1400000US24031701507,24031701507,"Census Tract 7015.07, Montgomery County, Maryland",5013,341,4380,256,2024,148,1111,190,0,17,1100,135,0,17,7,12,138,77,0,17,138,77,633,287,168,121,10,16,0,17,19,23,0,17,407,322,29,48,29,48,0,17
1400000US24031701508,24031701508,"Census Tract 7015.08, Montgomery County, Maryland",4067,363,3639,414,335,118,2779,392,0,12,408,220,0,12,0,12,117,82,0,12,117,82,428,277,39,49,54,89,0,12,0,12,0,12,335,254,0,12,0,12,0,12
1400000US24031701509,24031701509,"Census Tract 7015.09, Montgomery County, Maryland",6745,502,4167,402,944,181,2750,415,0,17,388,177,0,17,15,22,70,67,0,17,70,67,2578,514,620,492,152,153,20,33,0,17,0,17,1638,506,148,123,91,101,57,73
1400000US24031701601,24031701601,"Census Tract 7016.01, Montgomery County, Maryland",2622,300,1393,162,96,47,979,169,0,12,251,90,0,12,0,12,67,39,0,12,67,39,1229,363,136,98,2,6,0,12,0,12,0,12,1061,382,30,35,30,35,0,12
1400000US24031701602,24031701602,"Census Tract 7016.02, Montgomery County, Maryland",7299,475,3417,584,634,196,1704,512,0,17,976,342,0,17,12,18,91,84,0,17,91,84,3882,670,197,155,25,25,17,19,5,10,0,17,3559,701,79,82,70,81,9,16
1400000US24031701701,24031701701,"Census Tract 7017.01, Montgomery County, Maryland",3487,307,3320,297,2133,209,768,177,12,18,146,117,0,12,0,12,261,181,0,12,261,181,167,124,90,88,0,12,0,12,0,12,0,12,54,73,23,33,0,12,23,33
1400000US24031701702,24031701702,"Census Tract 7017.02, Montgomery County, Maryland",2657,236,1860,252,659,115,913,228,13,22,183,100,0,12,4,6,88,41,18,22,70,38,797,308,161,94,16,14,1,6,0,12,0,12,571,282,48,72,48,72,0,12
1400000US24031701703,24031701703,"Census Tract 7017.03, Montgomery County, Maryland",3605,227,3257,265,1594,287,1215,355,0,12,383,252,0,12,0,12,65,60,0,12,65,60,348,177,108,79,0,12,0,12,0,12,0,12,167,133,73,71,73,71,0,12
1400000US24031701704,24031701704,"Census Tract 7017.04, Montgomery County, Maryland",3023,243,2632,265,1648,203,745,261,0,12,114,58,0,12,0,12,125,81,0,12,125,81,391,174,177,134,62,63,0,12,0,12,0,12,132,107,20,27,0,12,20,27
1400000US24031701800,24031701800,"Census Tract 7018, Montgomery County, Maryland",5011,251,4739,241,2084,163,2411,274,9,14,194,124,0,17,7,12,34,34,5,9,29,32,272,120,163,128,0,17,0,17,0,17,0,17,33,50,76,82,14,23,62,81
1400000US24031701900,24031701900,"Census Tract 7019, Montgomery County, Maryland",3253,550,1799,285,1037,224,639,219,0,12,90,84,0,12,13,22,20,23,13,20,7,12,1454,551,233,256,18,22,9,14,0,12,0,12,1132,626,62,84,62,84,0,12
1400000US24031702000,24031702000,"Census Tract 7020, Montgomery County, Maryland",5738,517,1954,308,465,140,883,303,0,17,537,114,0,17,0,17,69,50,0,17,69,50,3784,558,699,433,76,117,49,80,0,17,0,17,2913,639,47,77,0,17,47,77
1400000US24031702101,24031702101,"Census Tract 7021.01, Montgomery County, Maryland",6121,493,3517,371,710,133,1985,300,5,10,661,167,0,17,8,12,148,69,37,37,111,65,2604,493,412,250,110,143,0,17,95,159,0,17,1943,530,44,44,44,44,0,17
1400000US24031702102,24031702102,"Census Tract 7021.02, Montgomery County, Maryland",3350,166,3212,196,2740,189,291,215,0,12,145,99,0,12,0,12,36,43,0,12,36,43,138,147,57,73,0,12,0,12,0,12,0,12,81,126,0,12,0,12,0,12
1400000US24031702200,24031702200,"Census Tract 7022, Montgomery County, Maryland",5040,280,3736,200,2542,204,765,207,0,17,245,74,0,17,0,17,184,121,0,17,184,121,1304,254,300,210,19,30,0,17,0,17,0,17,918,296,67,109,0,17,67,109
1400000US24031702301,24031702301,"Census Tract 7023.01, Montgomery County, Maryland",3698,303,2090,274,857,162,1111,239,0,12,80,60,0,12,0,12,42,52,0,12,42,52,1608,341,969,312,0,12,8,12,0,12,0,12,610,311,21,24,11,17,10,15
1400000US24031702302,24031702302,"Census Tract 7023.02, Montgomery County, Maryland",4018,269,3324,252,1699,161,1045,282,0,12,259,192,0,12,15,18,306,200,0,12,306,200,694,273,88,74,52,62,7,11,0,12,0,12,484,274,63,61,41,53,22,25
1400000US24031702401,24031702401,"Census Tract 7024.01, Montgomery County, Maryland",2558,132,2356,148,1547,145,435,94,0,12,185,74,0,12,0,12,189,70,0,12,189,70,202,93,118,63,6,8,0,12,0,12,0,12,48,62,30,26,18,23,12,12
1400000US24031702402,24031702402,"Census Tract 7024.02, Montgomery County, Maryland",4306,466,3894,458,2330,360,1125,272,0,12,208,116,0,12,0,12,231,201,0,12,231,201,412,242,158,148,0,12,0,12,0,12,0,12,241,250,13,20,0,12,13,20
1400000US24031702500,24031702500,"Census Tract 7025, Montgomery County, Maryland",7098,419,6606,485,2733,370,3075,454,0,17,499,165,0,17,0,17,299,141,23,35,276,133,492,309,218,155,68,65,0,17,0,17,0,17,182,243,24,37,0,17,24,37
1400000US24031702601,24031702601,"Census Tract 7026.01, Montgomery County, Maryland",4570,460,4030,483,2002,418,1442,265,0,12,343,148,0,12,16,25,227,116,0,12,227,116,540,335,184,132,27,32,0,12,17,25,0,12,255,304,57,78,0,12,57,78
1400000US24031702602,24031702602,"Census Tract 7026.02, Montgomery County, Maryland",5172,504,4361,431,1974,311,1886,500,0,17,407,239,0,17,0,17,94,112,65,105,29,37,811,479,274,102,40,49,12,23,0,17,0,17,485,457,0,17,0,17,0,17
1400000US24031702700,24031702700,"Census Tract 7027, Montgomery County, Maryland",7415,571,5402,543,2449,383,2343,653,36,39,412,169,0,17,29,45,133,119,0,17,133,119,2013,505,768,375,67,75,27,42,0,17,0,17,988,464,163,109,74,77,89,79
1400000US24031702800,24031702800,"Census Tract 7028, Montgomery County, Maryland",5209,423,4363,376,2723,253,1186,351,52,76,277,124,19,32,57,78,49,57,9,17,40,47,846,387,488,226,17,28,0,17,104,177,0,17,237,333,0,17,0,17,0,17
1400000US24031702900,24031702900,"Census Tract 7029, Montgomery County, Maryland",5226,474,4803,391,3340,345,985,253,53,64,245,158,0,17,37,59,143,111,0,17,143,111,423,277,171,156,59,63,20,36,0,17,0,17,71,80,102,129,102,129,0,17
1400000US24031703000,24031703000,"Census Tract 7030, Montgomery County, Maryland",1887,121,1533,149,1128,144,179,90,3,5,58,36,0,12,55,48,110,62,1,3,109,63,354,150,196,116,0,12,0,12,0,12,0,12,100,93,58,71,58,71,0,12
1400000US24031703100,24031703100,"Census Tract 7031, Montgomery County, Maryland",4567,296,3357,166,1935,195,685,125,0,12,503,131,5,8,56,86,173,104,0,12,173,104,1210,246,445,302,67,80,115,178,0,12,0,12,539,230,44,45,8,13,36,44
1400000US24031703201,24031703201,"Census Tract 7032.01, Montgomery County, Maryland",7946,469,5883,462,3711,324,516,202,0,17,1100,348,97,127,70,114,389,324,0,17,389,324,2063,340,959,439,20,33,0,17,0,17,0,17,1027,458,57,59,14,22,43,55
1400000US24031703202,24031703202,"Census Tract 7032.02, Montgomery County, Maryland",5964,317,5093,352,3916,329,398,110,22,31,643,148,0,17,0,17,114,130,17,29,97,105,871,173,421,276,54,84,22,35,0,17,0,17,361,335,13,23,0,17,13,23
1400000US24031703206,24031703206,"Census Tract 7032.06, Montgomery County, Maryland",3730,317,2874,178,1351,166,815,100,0,12,632,96,0,12,16,28,60,52,8,13,52,47,856,314,403,256,0,12,0,12,0,12,0,12,441,314,12,20,12,20,0,12
1400000US24031703207,24031703207,"Census Tract 7032.07, Montgomery County, Maryland",6349,601,2886,280,1226,171,1107,201,0,17,526,199,0,17,0,17,27,27,7,13,20,22,3463,649,444,349,36,37,0,17,0,17,0,17,2933,713,50,62,50,62,0,17
1400000US24031703208,24031703208,"Census Tract 7032.08, Montgomery County, Maryland",5572,468,4782,440,3818,464,576,236,0,17,250,148,14,20,0,17,124,110,0,17,124,110,790,565,256,204,5,10,0,17,0,17,0,17,407,451,122,155,0,17,122,155
1400000US24031703209,24031703209,"Census Tract 7032.09, Montgomery County, Maryland",6466,552,4953,653,2393,519,1290,507,31,39,771,377,132,184,0,17,336,235,35,58,301,223,1513,576,399,250,57,94,0,17,0,17,0,17,1030,582,27,41,23,39,4,13
1400000US24031703210,24031703210,"Census Tract 7032.10, Montgomery County, Maryland",3432,223,2299,190,1315,146,539,184,0,12,318,124,0,12,62,48,65,49,0,12,65,49,1133,191,513,398,11,16,6,9,0,12,0,12,564,386,39,44,39,44,0,12
1400000US24031703212,24031703212,"Census Tract 7032.12, Montgomery County, Maryland",9699,524,7305,457,2369,286,2798,450,28,44,1662,259,0,17,0,17,448,252,0,17,448,252,2394,480,348,255,48,82,0,17,0,17,0,17,1970,566,28,35,9,17,19,31
